X1,X2,U
0.400141853,-0.294107457,0
0.397200779,-0.300933864,0
0.39419144,-0.307674144,0
0.391114699,-0.314327276,0
0.387971426,-0.320892261,0
0.384762503,-0.32736812,0
0.381488822,-0.333753898,0
0.378151283,-0.340048659,0
0.374750796,-0.34625149,0
0.371288281,-0.3523615,0
0.367764667,-0.358377819,0
0.364180888,-0.364299602,0
0.360537892,-0.370126021,0
0.356836632,-0.375856275,0
0.353078069,-0.381489582,0
0.349263174,-0.387025185,0
0.345392922,-0.392462348,0
0.341468298,-0.397800357,0
0.337490295,-0.403038522,0
0.333459909,-0.408176173,0
0.329378148,-0.413212667,0
0.325246021,-0.418147379,0
0.321064547,-0.42297971,0
0.31683475,-0.427709082,0
0.312557659,-0.432334941,0
0.30823431,-0.436856754,0
0.303865742,-0.441274013,0
0.299453002,-0.445586232,0
0.29499714,-0.449792947,0
0.29049921,-0.453893718,0
0.285960273,-0.457888128,0
0.281381392,-0.461775781,0
0.276763634,-0.465556305,0
0.272108071,-0.469229353,0
0.267415778,-0.472794597,0
0.262687832,-0.476251734,0
0.257925314,-0.479600484,0
0.253129309,-0.482840588,0
0.248300904,-0.485971812,0
0.243441185,-0.488993943,0
0.238551246,-0.491906791,0
0.233632178,-0.494710188,0
0.228685076,-0.497403991,0
0.223711036,-0.499988077,0
0.218711156,-0.502462345,0
0.213686532,-0.504826719,0
0.208638265,-0.507081143,0
0.203567453,-0.509225583,0
0.198475198,-0.51126003,0
0.193362597,-0.513184494,0
0.188230752,-0.514999008,0
0.183080762,-0.516703627,0
0.177913726,-0.518298428,0
0.172730742,-0.519783508,0
0.167532907,-0.521158989,0
0.162321317,-0.522425011,0
0.157097067,-0.523581738,0
0.151861249,-0.524629352,0
0.146614956,-0.52556806,0
0.141359275,-0.526398087,0
0.136095294,-0.52711968,0
0.130824097,-0.527733107,0
0.125546766,-0.528238656,0
0.12026438,-0.528636637,0
0.114978013,-0.528927378,0
0.10968874,-0.529111229,0
0.104397627,-0.529188559,0
0.099105742,-0.529159757,0
0.093814144,-0.529025233,0
0.088523892,-0.528785415,0
0.083236038,-0.528440751,0
0.07795163,-0.527991709,0
0.072671713,-0.527438775,0
0.067397325,-0.526782454,0
0.062129501,-0.52602327,0
0.056869268,-0.525161767,0
0.051617651,-0.524198506,0
0.046375665,-0.523134065,0
0.041144325,-0.521969042,0
0.035924634,-0.520704052,0
0.030717594,-0.519339729,0
0.025524197,-0.517876721,0
0.020345429,-0.516315699,0
0.015182272,-0.514657344,0
0.010035699,-0.51290236,0
0.004906675,-0.511051465,0
-0.000203839,-0.509105393,0
-0.005294893,-0.507064894,0
-0.010365542,-0.504930737,0
-0.01541485,-0.502703703,0
-0.020441887,-0.500384591,0
-0.025445732,-0.497974215,0
-0.030425475,-0.495473404,0
-0.035380209,-0.492883,0
-0.040309039,-0.490203864,0
-0.045211077,-0.487436868,0
-0.050085446,-0.484582899,0
-0.054931275,-0.481642859,0
-0.059747704,-0.478617662,0
-0.06453388,-0.475508237,0
-0.069288963,-0.472315526,0
-0.074012118,-0.469040485,0
-0.078702523,-0.465684081,0
-0.083359363,-0.462247294,0
-0.087981836,-0.458731117,0
-0.092569148,-0.455136556,0
-0.097120513,-0.451464627,0
-0.101635159,-0.447716358,0
-0.106112323,-0.44389279,0
-0.110551251,-0.439994972,0
-0.114951201,-0.436023967,0
-0.11931144,-0.431980847,0
-0.123631249,-0.427866695,0
-0.127909916,-0.423682603,0
-0.132146742,-0.419429675,0
-0.136341039,-0.415109021,0
-0.140492129,-0.410721764,0
-0.144599346,-0.406269035,0
-0.148662037,-0.401751972,0
-0.152679556,-0.397171723,0
-0.156651274,-0.392529445,0
-0.160576568,-0.387826302,0
-0.164454831,-0.383063465,0
-0.168285466,-0.378242115,0
-0.172067887,-0.373363437,0
-0.175801521,-0.368428625,0
-0.179485808,-0.36343888,0
-0.183120196,-0.358395409,0
-0.18670415,-0.353299423,0
-0.190237145,-0.348152142,0
-0.193718666,-0.342954791,0
-0.197148214,-0.337708599,0
-0.2005253,-0.3324148,0
-0.203849448,-0.327074635,0
-0.207120194,-0.321689347,0
-0.210337088,-0.316260186,0
-0.21349969,-0.310788403,0
-0.216607574,-0.305275256,0
-0.219660326,-0.299722003,0
-0.222657546,-0.294129909,0
-0.225598845,-0.288500238,0
-0.228483848,-0.282834261,0
-0.23131219,-0.277133247,0
-0.234083523,-0.27139847,0
-0.236797508,-0.265631205,0
-0.23945382,-0.25983273,0
-0.242052147,-0.254004323,0
-0.24459219,-0.248147263,0
-0.247073663,-0.24226283,0
-0.249496291,-0.236352305,0
-0.251859814,-0.23041697,0
-0.254163984,-0.224458106,0
-0.256408565,-0.218476994,0
-0.258593335,-0.212474915,0
-0.260718084,-0.206453149,0
-0.262782615,-0.200412974,0
-0.264786745,-0.19435567,0
-0.266730302,-0.188282512,0
-0.268613127,-0.182194776,0
-0.270435075,-0.176093735,0
-0.272196012,-0.169980658,0
-0.273895819,-0.163856815,0
-0.275534387,-0.157723472,0
-0.277111622,-0.15158189,0
-0.27862744,-0.14543333,0
-0.280081774,-0.139279048,0
-0.281474564,-0.133120296,0
-0.282805767,-0.126958324,0
-0.28407535,-0.120794375,0
-0.285283294,-0.114629691,0
-0.286429591,-0.108465506,0
-0.287514246,-0.102303052,0
-0.288537277,-0.096143555,0
-0.289498712,-0.089988235,0
-0.290398595,-0.083838308,0
-0.291236978,-0.077694983,0
-0.292013928,-0.071559464,0
-0.292729522,-0.065432947,0
-0.293383852,-0.059316625,0
-0.293977018,-0.053211681,0
-0.294509135,-0.047119294,0
-0.294980328,-0.041040634,0
-0.295390734,-0.034976865,0
-0.295740503,-0.028929143,0
-0.296029794,-0.022898617,0
-0.29625878,-0.016886426,0
-0.296427644,-0.010893705,0
-0.296536582,-0.004921577,0
-0.296585797,0.001028841,0
-0.296575509,0.006956441,0
-0.296505944,0.012860126,0
-0.296377343,0.018738804,0
-0.296189955,0.024591396,0
-0.295944041,0.030416829,0
-0.295639873,0.036214043,0
-0.295277733,0.041981984,0
-0.294857913,0.047719611,0
-0.294380717,0.053425891,0
-0.293846458,0.059099801,0
-0.29325546,0.064740331,0
-0.292608056,0.070346479,0
-0.291904592,0.075917254,0
-0.291145419,0.081451677,0
-0.290330902,0.086948779,0
-0.289461414,0.092407602,0
-0.288537338,0.0978272,0
-0.287559066,0.103206638,0
-0.286527,0.108544992,0
-0.28544155,0.113841352,0
-0.284303137,0.119094818,0
-0.283112188,0.124304502,0
-0.281869143,0.129469527,0
-0.280574448,0.134589032,0
-0.279228558,0.139662165,0
-0.277831936,0.144688087,0
-0.276385055,0.149665974,0
-0.274888396,0.154595011,0
-0.273342445,0.159474399,0
-0.271747701,0.16430335,0
-0.270104668,0.169081091,0
-0.268413857,0.17380686,0
-0.266675788,0.178479909,0
-0.264890989,0.183099506,0
-0.263059994,0.187664927,0
-0.261183345,0.192175468,0
-0.25926159,0.196630433,0
-0.257295286,0.201029143,0
-0.255284995,0.205370932,0
-0.253231285,0.209655148,0
-0.251134734,0.213881153,0
-0.248995922,0.218048323,0
-0.246815439,0.222156048,0
-0.244593879,0.226203733,0
-0.242331841,0.230190796,0
-0.240029933,0.234116669,0
-0.237688767,0.237980801,0
-0.235308959,0.241782653,0
-0.232891132,0.245521702,0
-0.230435915,0.249197438,0
-0.227943941,0.252809366,0
-0.225415847,0.256357008,0
-0.222852277,0.259839896,0
-0.220253878,0.263257582,0
-0.217621302,0.26660963,0
-0.214955206,0.269895617,0
-0.21225625,0.273115139,0
-0.209525098,0.276267803,0
-0.20676242,0.279353234,0
-0.203968888,0.282371069,0
-0.201145177,0.285320963,0
-0.198291968,0.288202583,0
-0.195409942,0.291015612,0
-0.192499786,0.293759748,0
-0.189562188,0.296434705,0
-0.186597841,0.29904021,0
-0.183607439,0.301576006,0
-0.180591679,0.30404185,0
-0.17755126,0.306437517,0
-0.174486885,0.308762792,0
-0.171399257,0.311017478,0
-0.168289083,0.313201394,0
-0.165157069,0.31531437,0
-0.162003925,0.317356254,0
-0.158830362,0.319326907,0
-0.155637093,0.321226207,0
-0.152424831,0.323054044,0
-0.149194291,0.324810324,0
-0.145946188,0.326494969,0
-0.142681238,0.328107912,0
-0.139400159,0.329649106,0
-0.136103668,0.331118512,0
-0.132792483,0.332516112,0
-0.129467321,0.333841897,0
-0.126128902,0.335095876,0
-0.122777944,0.33627807,0
-0.119415163,0.337388517,0
-0.116041278,0.338427266,0
-0.112657005,0.339394383,0
-0.109263061,0.340289945,0
-0.105860162,0.341114047,0
-0.102449021,0.341866794,0
-0.099030354,0.342548307,0
-0.09560487,0.343158721,0
-0.092173283,0.343698183,0
-0.088736301,0.344166856,0
-0.085294633,0.344564915,0
-0.081848984,0.344892548,0
-0.078400058,0.345149957,0
-0.074948559,0.345337359,0
-0.071495185,0.34545498,0
-0.068040635,0.345503064,0
-0.064585605,0.345481865,0
-0.061130786,0.345391649,0
-0.057676869,0.345232698,0
-0.054224543,0.345005305,0
-0.050774489,0.344709775,0
-0.047327392,0.344346425,0
-0.043883927,0.343915587,0
-0.040444772,0.343417604,0
-0.037010596,0.342852829,0
-0.033582067,0.342221629,0
-0.030159851,0.341524384,0
-0.026744607,0.340761483,0
-0.023336992,0.33993333,0
-0.019937659,0.339040336,0
-0.016547256,0.338082928,0
-0.013166426,0.337061541,0
-0.009795811,0.335976624,0
-0.006436045,0.334828634,0
-0.003087758,0.33361804,0
0.000248422,0.332345323,0
0.003571875,0.331010973,0
0.006881985,0.329615492,0
0.01017814,0.32815939,0
0.013459734,0.32664319,0
0.016726166,0.325067422,0
0.01997684,0.323432629,0
0.023211166,0.321739362,0
0.02642856,0.319988181,0
0.029628442,0.318179657,0
0.032810238,0.31631437,0
0.035973382,0.314392908,0
0.039117311,0.312415868,0
0.04224147,0.310383859,0
0.045345308,0.308297494,0
0.048428283,0.306157398,0
0.051489857,0.303964202,0
0.054529499,0.301718548,0
0.057546685,0.299421084,0
0.060540896,0.297072466,0
0.06351162,0.294673358,0
0.066458354,0.292224433,0
0.069380598,0.289726368,0
0.072277862,0.28717985,0
0.07514966,0.284585574,0
0.077995516,0.281944238,0
0.080814958,0.279256551,0
0.083607524,0.276523226,0
0.086372756,0.273744982,0
0.089110206,0.270922547,0
0.091819431,0.268056653,0
0.094499998,0.265148038,0
0.097151478,0.262197446,0
0.099773453,0.259205626,0
0.102365509,0.256173335,0
0.104927242,0.253101331,0
0.107458256,0.249990381,0
0.10995816,0.246841254,0
0.112426572,0.243654726,0
0.114863119,0.240431576,0
0.117267435,0.237172587,0
0.119639161,0.233878548,0
0.121977946,0.230550251,0
0.124283449,0.227188491,0
0.126555334,0.223794068,0
0.128793275,0.220367785,0
0.130996952,0.216910448,0
0.133166057,0.213422867,0
0.135300286,0.209905855,0
0.137399344,0.206360226,0
0.139462946,0.202786798,0
0.141490814,0.199186392,0
0.143482678,0.19555983,0
0.145438277,0.191907937,0
0.147357356,0.18823154,0
0.149239671,0.184531466,0
0.151084986,0.180808547,0
0.152893071,0.177063613,0
0.154663708,0.173297497,0
0.156396683,0.169511033,0
0.158091793,0.165705055,0
0.159748843,0.161880399,0
0.161367647,0.158037901,0
0.162948026,0.154178396,0
0.16448981,0.150302722,0
0.165992838,0.146411715,0
0.167456955,0.142506211,0
0.168882017,0.138587047,0
0.170267887,0.134655059,0
0.171614438,0.130711081,0
0.172921549,0.126755948,0
0.174189108,0.122790493,0
0.175417013,0.118815549,0
0.176605169,0.114831947,0
0.177753488,0.110840515,0
0.178861893,0.106842084,0
0.179930314,0.102837477,0
0.180958689,0.098827521,0
0.181946964,0.094813037,0
0.182895094,0.090794846,0
0.183803043,0.086773765,0
0.184670781,0.082750609,0
0.185498287,0.078726191,0
0.186285549,0.07470132,0
0.187032562,0.070676804,0
0.18773933,0.066653445,0
0.188405864,0.062632045,0
0.189032185,0.0586134,0
0.189618319,0.054598302,0
0.190164302,0.050587543,0
0.190670177,0.046581906,0
0.191135996,0.042582175,0
0.191561818,0.038589127,0
0.191947709,0.034603534,0
0.192293745,0.030626166,0
0.192600006,0.026657786,0
0.192866584,0.022699155,0
0.193093576,0.018751026,0
0.193281086,0.014814151,0
0.193429227,0.010889272,0
0.19353812,0.006977131,0
0.193607891,0.00307846,0
0.193638676,-0.000806012,0
0.193630616,-0.004675561,0
0.19358386,-0.008529471,0
0.193498566,-0.012367031,0
0.193374895,-0.016187534,0
0.19321302,-0.019990282,0
0.193013117,-0.023774581,0
0.192775371,-0.027539745,0
0.192499974,-0.031285093,0
0.192187123,-0.035009952,0
0.191837023,-0.038713655,0
0.191449887,-0.042395541,0
0.191025931,-0.046054957,0
0.190565382,-0.049691255,0
0.190068469,-0.053303798,0
0.189535431,-0.056891952,0
0.188966512,-0.060455093,0
0.188361961,-0.063992603,0
0.187722035,-0.067503872,0
0.187046996,-0.070988297,0
0.186337113,-0.074445284,0
0.18559266,-0.077874245,0
0.184813918,-0.081274601,0
0.184001172,-0.084645781,0
0.183154714,-0.087987221,0
0.182274842,-0.091298367,0
0.181361858,-0.09457867,0
0.180416072,-0.097827592,0
0.179437796,-0.101044604,0
0.17842735,-0.104229181,0
0.177385058,-0.107380811,0
0.17631125,-0.110498989,0
0.17520626,-0.113583218,0
0.174070428,-0.116633011,0
0.172904097,-0.119647887,0
0.171707619,-0.122627377,0
0.170481345,-0.12557102,0
0.169225635,-0.128478363,0
0.167940851,-0.131348962,0
0.166627361,-0.134182384,0
0.165285538,-0.136978201,0
0.163915756,-0.139735999,0
0.162518396,-0.14245537,0
0.161093842,-0.145135917,0
0.159642483,-0.14777725,0
0.15816471,-0.150378991,0
0.15666092,-0.152940769,0
0.155131513,-0.155462224,0
0.15357689,-0.157943005,0
0.15199746,-0.160382771,0
0.150393633,-0.162781189,0
0.148765821,-0.165137937,0
0.147114441,-0.167452702,0
0.145439914,-0.16972518,0
0.143742662,-0.171955078,0
0.142023112,-0.17414211,0
0.140281691,-0.176286004,0
0.138518831,-0.178386494,0
0.136734966,-0.180443325,0
0.134930532,-0.182456251,0
0.13310597,-0.184425036,0
0.131261719,-0.186349456,0
0.129398225,-0.188229292,0
0.127515932,-0.19006434,0
0.125615289,-0.191854401,0
0.123696745,-0.193599289,0
0.121760752,-0.195298827,0
0.119807763,-0.196952846,0
0.117838235,-0.19856119,0
0.115852623,-0.20012371,0
0.113851386,-0.201640268,0
0.111834983,-0.203110735,0
0.109803876,-0.204534991,0
0.107758526,-0.205912929,0
0.105699397,-0.207244448,0
0.103626952,-0.208529458,0
0.101541658,-0.209767879,0
0.099443979,-0.210959641,0
0.097334383,-0.212104682,0
0.095213336,-0.213202951,0
0.093081306,-0.214254405,0
0.090938762,-0.215259014,0
0.088786172,-0.216216753,0
0.086624004,-0.21712761,0
0.084452728,-0.217991579,0
0.082272813,-0.218808667,0
0.080084726,-0.219578889,0
0.077888937,-0.220302268,0
0.075685914,-0.220978838,0
0.073476126,-0.221608641,0
0.07126004,-0.222191729,0
0.069038122,-0.222728162,0
0.066810841,-0.223218012,0
0.064578661,-0.223661357,0
0.062342047,-0.224058285,0
0.060101464,-0.224408893,0
0.057857375,-0.224713286,0
0.055610242,-0.224971581,0
0.053360526,-0.225183899,0
0.051108688,-0.225350374,0
0.048855184,-0.225471146,0
0.046600472,-0.225546365,0
0.044345009,-0.225576189,0
0.042089247,-0.225560785,0
0.039833639,-0.225500327,0
0.037578636,-0.225394998,0
0.035324686,-0.225244991,0
0.033072236,-0.225050505,0
0.030821731,-0.224811747,0
0.028573613,-0.224528935,0
0.026328324,-0.224202291,0
0.024086301,-0.223832049,0
0.02184798,-0.223418447,0
0.019613796,-0.222961732,0
0.017384179,-0.222462161,0
0.015159557,-0.221919996,0
0.012940357,-0.221335507,0
0.010727002,-0.220708973,0
0.008519912,-0.220040677,0
0.006319506,-0.219330912,0
0.004126196,-0.218579979,0
0.001940397,-0.217788183,0
-0.000237485,-0.216955838,0
-0.002407044,-0.216083265,0
-0.004567876,-0.215170791,0
-0.006719584,-0.21421875,0
-0.008861772,-0.213227484,0
-0.010994046,-0.212197338,0
-0.01311602,-0.211128668,0
-0.015227307,-0.210021833,0
-0.017327525,-0.208877199,0
-0.019416297,-0.20769514,0
-0.021493248,-0.206476034,0
-0.023558009,-0.205220265,0
-0.025610211,-0.203928223,0
-0.027649493,-0.202600306,0
-0.029675497,-0.201236915,0
-0.031687866,-0.199838457,0
-0.03368625,-0.198405346,0
-0.035670304,-0.196938,0
-0.037639684,-0.195436842,0
-0.039594052,-0.193902301,0
-0.041533075,-0.192334811,0
-0.043456423,-0.19073481,0
-0.045363771,-0.189102742,0
-0.047254799,-0.187439056,0
-0.049129189,-0.185744204,0
-0.050986631,-0.184018643,0
-0.052826818,-0.182262836,0
-0.054649446,-0.180477248,0
-0.056454219,-0.17866235,0
-0.058240842,-0.176818616,0
-0.060009028,-0.174946525,0
-0.061758494,-0.173046558,0
-0.063488959,-0.171119202,0
-0.065200151,-0.169164946,0
-0.066891801,-0.167184283,0
-0.068563643,-0.16517771,0
-0.070215421,-0.163145727,0
-0.071846878,-0.161088835,0
-0.073457766,-0.159007542,0
-0.075047842,-0.156902357,0
-0.076616865,-0.154773791,0
-0.078164603,-0.152622358,0
-0.079690827,-0.150448577,0
-0.081195312,-0.148252966,0
-0.082677842,-0.146036048,0
-0.084138203,-0.143798347,0
-0.085576186,-0.141540389,0
-0.08699159,-0.139262704,0
-0.088384217,-0.136965821,0
-0.089753875,-0.134650274,0
-0.091100378,-0.132316595,0
-0.092423544,-0.129965321,0
-0.093723197,-0.127596989,0
-0.094999167,-0.125212137,0
-0.096251288,-0.122811305,0
-0.097479401,-0.120395034,0
-0.098683352,-0.117963866,0
-0.09986299,-0.115518344,0
-0.101018174,-0.11305901,0
-0.102148764,-0.110586411,0
-0.103254628,-0.10810109,0
-0.104335639,-0.105603593,0
-0.105391675,-0.103094466,0
-0.10642262,-0.100574255,0
-0.107428362,-0.098043505,0
-0.108408797,-0.095502764,0
-0.109363825,-0.092952577,0
-0.110293351,-0.09039349,0
-0.111197285,-0.087826049,0
-0.112075546,-0.085250799,0
-0.112928054,-0.082668285,0
-0.113754737,-0.080079051,0
-0.114555527,-0.07748364,0
-0.115330364,-0.074882595,0
-0.11607919,-0.072276457,0
-0.116801954,-0.069665768,0
-0.117498612,-0.067051065,0
-0.118169123,-0.064432889,0
-0.118813451,-0.061811775,0
-0.119431569,-0.059188259,0
-0.120023452,-0.056562874,0
-0.120589081,-0.053936154,0
-0.121128442,-0.051308628,0
-0.121641528,-0.048680824,0
-0.122128337,-0.04605327,0
-0.122588869,-0.043426491,0
-0.123023134,-0.040801007,0
-0.123431144,-0.038177341,0
-0.123812918,-0.035556008,0
-0.124168478,-0.032937526,0
-0.124497853,-0.030322406,0
-0.124801077,-0.02771116,0
-0.125078189,-0.025104293,0
-0.125329232,-0.022502312,0
-0.125554255,-0.019905719,0
-0.125753312,-0.017315011,0
-0.125926462,-0.014730684,0
-0.126073769,-0.012153232,0
-0.126195301,-0.009583144,0
-0.126291133,-0.007020905,0
-0.126361342,-0.004466999,0
-0.126406012,-0.001921904,0
-0.126425231,0.000613904,0
-0.126419092,0.003139953,0
-0.126387692,0.005655775,0
-0.126331134,0.008160905,0
-0.126249525,0.010654884,0
-0.126142976,0.013137255,0
-0.126011604,0.015607566,0
-0.125855528,0.018065368,0
-0.125674875,0.020510217,0
-0.125469772,0.022941673,0
-0.125240356,0.025359302,0
-0.124986763,0.027762672,0
-0.124709136,0.030151357,0
-0.124407622,0.032524934,0
-0.124082373,0.034882987,0
-0.123733543,0.037225102,0
-0.123361292,0.039550873,0
-0.122965783,0.041859895,0
-0.122547184,0.044151771,0
-0.122105667,0.046426108,0
-0.121641406,0.048682517,0
-0.121154581,0.050920615,0
-0.120645374,0.053140024,0
-0.120113974,0.055340371,0
-0.11956057,0.057521289,0
-0.118985358,0.059682415,0
-0.118388533,0.061823393,0
-0.117770299,0.06394387,0
-0.117130861,0.0660435,0
-0.116470426,0.068121944,0
-0.115789206,0.070178864,0
-0.115087418,0.072213933,0
-0.114365278,0.074226826,0
-0.11362301,0.076217224,0
-0.112860838,0.078184815,0
-0.11207899,0.080129293,0
-0.111277697,0.082050355,0
-0.110457193,0.083947708,0
-0.109617716,0.085821061,0
-0.108759506,0.087670131,0
-0.107882804,0.089494641,0
-0.106987858,0.091294318,0
-0.106074915,0.093068898,0
-0.105144226,0.094818121,0
-0.104196044,0.096541733,0
-0.103230627,0.098239487,0
-0.102248232,0.099911141,0
-0.101249121,0.101556461,0
-0.100233556,0.103175218,0
-0.099201804,0.104767188,0
-0.098154132,0.106332156,0
-0.097090811,0.10786991,0
-0.096012111,0.109380246,0
-0.094918309,0.110862967,0
-0.093809679,0.112317882,0
-0.092686501,0.113744804,0
-0.091549053,0.115143555,0
-0.090397617,0.116513961,0
-0.089232477,0.117855858,0
-0.088053919,0.119169084,0
-0.086862228,0.120453486,0
-0.085657693,0.121708917,0
-0.084440604,0.122935235,0
-0.083211252,0.124132306,0
-0.081969928,0.125300002,0
-0.080716928,0.1264382,0
-0.079452546,0.127546786,0
-0.078177079,0.12862565,0
-0.076890822,0.129674689,0
-0.075594075,0.130693807,0
-0.074287137,0.131682913,0
-0.072970308,0.132641924,0
-0.071643889,0.133570762,0
-0.070308181,0.134469357,0
-0.068963488,0.135337643,0
-0.067610111,0.136175563,0
-0.066248356,0.136983062,0
-0.064878525,0.137760097,0
-0.063500924,0.138506627,0
-0.062115858,0.139222619,0
-0.060723631,0.139908046,0
-0.059324551,0.140562887,0
-0.057918922,0.141187126,0
-0.056507051,0.141780756,0
-0.055089243,0.142343774,0
-0.053665806,0.142876184,0
-0.052237044,0.143377995,0
-0.050803264,0.143849224,0
-0.049364772,0.144289892,0
-0.047921873,0.144700028,0
-0.046474872,0.145079666,0
-0.045024076,0.145428844,0
-0.043569787,0.14574761,0
-0.042112311,0.146036016,0
-0.040651951,0.146294118,0
-0.03918901,0.14652198,0
-0.03772379,0.146719673,0
-0.036256593,0.14688727,0
-0.034787721,0.147024853,0
-0.033317472,0.147132508,0
-0.031846147,0.147210327,0
-0.030374044,0.147258409,0
-0.02890146,0.147276856,0
-0.027428691,0.147265778,0
-0.025956033,0.147225288,0
-0.02448378,0.147155508,0
-0.023012225,0.147056562,0
-0.02154166,0.14692858,0
-0.020072374,0.146771699,0
-0.018604657,0.146586059,0
-0.017138796,0.146371808,0
-0.015675078,0.146129097,0
-0.014213787,0.145858082,0
-0.012755206,0.145558926,0
-0.011299617,0.145231794,0
-0.009847299,0.144876859,0
-0.008398531,0.144494298,0
-0.006953588,0.144084291,0
-0.005512745,0.143647026,0
-0.004076275,0.143182692,0
-0.002644448,0.142691487,0
-0.001217533,0.14217361,0
0.000204203,0.141629266,0
0.001620496,0.141058665,0
0.003031083,0.140462021,0
0.004435703,0.139839551,0
0.005834098,0.139191479,0
0.007226013,0.138518031,0
0.008611194,0.137819438,0
0.009989388,0.137095937,0
0.011360347,0.136347765,0
0.012723825,0.135575167,0
0.014079577,0.13477839,0
0.01542736,0.133957685,0
0.016766937,0.133113307,0
0.01809807,0.132245515,0
0.019420526,0.131354572,0
0.020734071,0.130440743,0
0.022038479,0.129504298,0
0.023333522,0.128545512,0
0.024618977,0.127564659,0
0.025894623,0.126562021,0
0.027160244,0.12553788,0
0.028415622,0.124492524,0
0.029660548,0.123426242,0
0.03089481,0.122339326,0
0.032118203,0.121232072,0
0.033330524,0.12010478,0
0.034531572,0.11895775,0
0.035721149,0.117791288,0
0.036899062,0.1166057,0
0.038065119,0.115401296,0
0.039219132,0.114178388,0
0.040360916,0.112937292,0
0.041490289,0.111678324,0
0.042607072,0.110401805,0
0.04371109,0.109108057,0
0.044802171,0.107797403,0
0.045880145,0.106470169,0
0.046944847,0.105126686,0
0.047996113,0.103767282,0
0.049033786,0.102392291,0
0.050057709,0.101002046,0
0.05106773,0.099596884,0
0.052063698,0.098177141,0
0.05304547,0.096743159,0
0.054012901,0.095295277,0
0.054965854,0.093833838,0
0.055904193,0.092359185,0
0.056827784,0.090871665,0
0.057736501,0.089371622,0
0.058630217,0.087859406,0
0.059508811,0.086335364,0
0.060372165,0.084799846,0
0.061220163,0.083253204,0
0.062052696,0.081695787,0
0.062869653,0.08012795,0
0.063670933,0.078550046,0
0.064456433,0.076962427,0
0.065226058,0.075365448,0
0.065979712,0.073759465,0
0.066717307,0.072144833,0
0.067438755,0.070521908,0
0.068143974,0.068891045,0
0.068832885,0.067252601,0
0.069505411,0.065606933,0
0.07016148,0.063954397,0
0.070801024,0.06229535,0
0.071423977,0.060630148,0
0.072030279,0.058959148,0
0.07261987,0.057282706,0
0.073192697,0.055601178,0
0.073748709,0.053914919,0
0.074287858,0.052224285,0
0.074810101,0.050529631,0
0.075315398,0.04883131,0
0.075803711,0.047129677,0
0.076275007,0.045425084,0
0.076729258,0.043717884,0
0.077166437,0.042008427,0
0.077586521,0.040297065,0
0.077989492,0.038584146,0
0.078375334,0.036870019,0
0.078744034,0.035155033,0
0.079095584,0.033439532,0
0.079429979,0.031723862,0
0.079747218,0.030008367,0
0.080047302,0.028293389,0
0.080330236,0.02657927,0
0.080596028,0.024866348,0
0.080844692,0.023154962,0
0.081076241,0.021445448,0
0.081290696,0.019738142,0
0.081488077,0.018033375,0
0.081668411,0.01633148,0
0.081831726,0.014632786,0
0.081978054,0.01293762,0
0.08210743,0.011246309,0
0.082219893,0.009559175,0
0.082315485,0.00787654,0
0.08239425,0.006198725,0
0.082456237,0.004526045,0
0.082501498,0.002858816,0
0.082530086,0.00119735,0
0.082542059,-0.000458041,0
0.082537479,-0.00210705,0
0.082516409,-0.003749371,0
0.082478915,-0.005384702,0
0.082425068,-0.007012741,0
0.08235494,-0.008633192,0
0.082268608,-0.010245758,0
0.082166151,-0.011850147,0
0.082047649,-0.013446069,0
0.081913189,-0.015033238,0
0.081762856,-0.016611369,0
0.081596743,-0.01818018,0
0.081414941,-0.019739395,0
0.081217547,-0.021288736,0
0.08100466,-0.022827932,0
0.08077638,-0.024356713,0
0.080532813,-0.025874814,0
0.080274065,-0.027381971,0
0.080000245,-0.028877924,0
0.079711466,-0.030362418,0
0.079407842,-0.031835197,0
0.07908949,-0.033296013,0
0.07875653,-0.034744619,0
0.078409084,-0.036180771,0
0.078047276,-0.03760423,0
0.077671234,-0.039014758,0
0.077281086,-0.040412124,0
0.076876965,-0.041796097,0
0.076459004,-0.043166452,0
0.076027339,-0.044522966,0
0.07558211,-0.045865421,0
0.075123455,-0.047193602,0
0.074651519,-0.048507297,0
0.074166446,-0.049806298,0
0.073668383,-0.051090401,0
0.073157479,-0.052359408,0
0.072633885,-0.053613119,0
0.072097754,-0.054851345,0
0.071549241,-0.056073894,0
0.070988502,-0.057280584,0
0.070415696,-0.058471231,0
0.069830984,-0.05964566,0
0.069234527,-0.060803697,0
0.06862649,-0.061945173,0
0.068007038,-0.063069922,0
0.067376339,-0.064177783,0
0.066734561,-0.065268599,0
0.066081875,-0.066342216,0
0.065418453,-0.067398484,0
0.064744468,-0.06843726,0
0.064060096,-0.0694584,0
0.063365512,-0.070461768,0
0.062660894,-0.071447231,0
0.061946422,-0.07241466,0
0.061222275,-0.07336393,0
0.060488636,-0.07429492,0
0.059745687,-0.075207513,0
0.058993611,-0.076101597,0
0.058232595,-0.076977062,0
0.057462825,-0.077833806,0
0.056684487,-0.078671727,0
0.055897769,-0.07949073,0
0.055102862,-0.080290723,0
0.054299955,-0.081071617,0
0.053489239,-0.08183333,0
0.052670905,-0.082575781,0
0.051845148,-0.083298896,0
0.051012159,-0.084002603,0
0.050172133,-0.084686836,0
0.049325264,-0.085351532,0
0.048471749,-0.085996631,0
0.047611783,-0.086622079,0
0.046745562,-0.087227826,0
